n_labels,angle_degrees,intercept_offset
4,50.5,0.9199999999999999
4,50.5,0.94
4,50.5,0.96
4,50.5,0.98
4,50.5,1.0
4,51.0,-1.0
4,51.0,-0.98
4,51.0,-0.96
4,51.0,-0.94
4,51.0,-0.92
4,51.0,-0.9
4,51.0,-0.88
4,51.0,-0.86
4,51.0,-0.84
4,51.0,-0.8200000000000001
4,51.0,-0.8
4,51.0,-0.78
4,51.0,-0.76
4,51.0,-0.74
4,51.0,-0.72
4,51.0,-0.7
4,51.0,-0.6799999999999999
4,51.0,-0.6599999999999999
4,51.0,-0.64
4,51.0,-0.62
4,51.0,-0.6
4,51.0,-0.5800000000000001
4,51.0,-0.56
4,51.0,-0.54
4,51.0,-0.52
4,51.0,-0.5
4,51.0,-0.48
4,51.0,-0.45999999999999996
4,51.0,-0.43999999999999995
4,51.0,-0.42000000000000004
4,51.0,-0.4
4,51.0,-0.38
4,51.0,-0.36
4,51.0,-0.33999999999999997
4,51.0,-0.31999999999999995
4,51.0,-0.29999999999999993
4,51.0,-0.28
4,51.0,-0.26
4,51.0,-0.24
4,51.0,-0.21999999999999997
4,51.0,-0.19999999999999996
4,51.0,-0.17999999999999994
4,51.0,-0.16000000000000003
4,51.0,-0.14
4,51.0,-0.12
4,51.0,-0.09999999999999998
4,51.0,-0.07999999999999996
4,51.0,-0.05999999999999994
4,51.0,-0.040000000000000036
4,51.0,-0.020000000000000018
4,51.0,0.0
4,51.0,0.020000000000000018
4,51.0,0.040000000000000036
4,51.0,0.06000000000000005
4,51.0,0.08000000000000007
4,51.0,0.10000000000000009
4,51.0,0.1200000000000001
4,51.0,0.14000000000000012
4,51.0,0.15999999999999992
4,51.0,0.17999999999999994
4,51.0,0.19999999999999996
4,51.0,0.21999999999999997
4,51.0,0.24
4,51.0,0.26
4,51.0,0.28
4,51.0,0.30000000000000004
4,51.0,0.32000000000000006
4,51.0,0.3400000000000001
4,51.0,0.3600000000000001
4,51.0,0.3800000000000001
4,51.0,0.40000000000000013
4,51.0,0.41999999999999993
4,51.0,0.43999999999999995
4,51.0,0.45999999999999996
4,51.0,0.48
4,51.0,0.5
4,51.0,0.52
4,51.0,0.54
4,51.0,0.56
4,51.0,0.5800000000000001
4,51.0,0.6000000000000001
4,51.0,0.6200000000000001
4,51.0,0.6400000000000001
4,51.0,0.6600000000000001
4,51.0,0.6799999999999999
4,51.0,0.7
4,51.0,0.72
4,51.0,0.74
4,51.0,0.76
4,51.0,0.78
4,51.0,0.8
4,51.0,0.8200000000000001
4,51.0,0.8400000000000001
4,51.0,0.8600000000000001
4,51.0,0.8800000000000001
4,51.0,0.9000000000000001
4,51.0,0.9199999999999999
4,51.0,0.94
4,51.0,0.96
4,51.0,0.98
4,51.0,1.0
4,51.5,-1.0
4,51.5,-0.98
4,51.5,-0.96
4,51.5,-0.94
4,51.5,-0.92
4,51.5,-0.9
4,51.5,-0.88
4,51.5,-0.86
4,51.5,-0.84
4,51.5,-0.8200000000000001
4,51.5,-0.8
4,51.5,-0.78
4,51.5,-0.76
4,51.5,-0.74
4,51.5,-0.72
4,51.5,-0.7
4,51.5,-0.6799999999999999
4,51.5,-0.6599999999999999
4,51.5,-0.64
4,51.5,-0.62
4,51.5,-0.6
4,51.5,-0.5800000000000001
4,51.5,-0.56
4,51.5,-0.54
4,51.5,-0.52
4,51.5,-0.5
4,51.5,-0.48
4,51.5,-0.45999999999999996
4,51.5,-0.43999999999999995
4,51.5,-0.42000000000000004
4,51.5,-0.4
4,51.5,-0.38
4,51.5,-0.36
4,51.5,-0.33999999999999997
4,51.5,-0.31999999999999995
4,51.5,-0.29999999999999993
4,51.5,-0.28
4,51.5,-0.26
4,51.5,-0.24
4,51.5,-0.21999999999999997
4,51.5,-0.19999999999999996
4,51.5,-0.17999999999999994
4,51.5,-0.16000000000000003
4,51.5,-0.14
4,51.5,-0.12
4,51.5,-0.09999999999999998
4,51.5,-0.07999999999999996
4,51.5,-0.05999999999999994
4,51.5,-0.040000000000000036
4,51.5,-0.020000000000000018
4,51.5,0.0
4,51.5,0.020000000000000018
4,51.5,0.040000000000000036
4,51.5,0.06000000000000005
4,51.5,0.08000000000000007
4,51.5,0.10000000000000009
4,51.5,0.1200000000000001
4,51.5,0.14000000000000012
4,51.5,0.15999999999999992
4,51.5,0.17999999999999994
4,51.5,0.19999999999999996
4,51.5,0.21999999999999997
4,51.5,0.24
4,51.5,0.26
4,51.5,0.28
4,51.5,0.30000000000000004
4,51.5,0.32000000000000006
4,51.5,0.3400000000000001
4,51.5,0.3600000000000001
4,51.5,0.3800000000000001
4,51.5,0.40000000000000013
4,51.5,0.41999999999999993
4,51.5,0.43999999999999995
4,51.5,0.45999999999999996
4,51.5,0.48
4,51.5,0.5
4,51.5,0.52
4,51.5,0.54
4,51.5,0.56
4,51.5,0.5800000000000001
4,51.5,0.6000000000000001
4,51.5,0.6200000000000001
4,51.5,0.6400000000000001
4,51.5,0.6600000000000001
4,51.5,0.6799999999999999
4,51.5,0.7
4,51.5,0.72
4,51.5,0.74
4,51.5,0.76
4,51.5,0.78
4,51.5,0.8
4,51.5,0.8200000000000001
4,51.5,0.8400000000000001
4,51.5,0.8600000000000001
4,51.5,0.8800000000000001
4,51.5,0.9000000000000001
4,51.5,0.9199999999999999
4,51.5,0.94
4,51.5,0.96
4,51.5,0.98
4,51.5,1.0
4,52.0,-1.0
4,52.0,-0.98
4,52.0,-0.96
4,52.0,-0.94
4,52.0,-0.92
4,52.0,-0.9
4,52.0,-0.88
4,52.0,-0.86
4,52.0,-0.84
4,52.0,-0.8200000000000001
4,52.0,-0.8
4,52.0,-0.78
4,52.0,-0.76
4,52.0,-0.74
4,52.0,-0.72
4,52.0,-0.7
4,52.0,-0.6799999999999999
4,52.0,-0.6599999999999999
4,52.0,-0.64
4,52.0,-0.62
4,52.0,-0.6
4,52.0,-0.5800000000000001
4,52.0,-0.56
4,52.0,-0.54
4,52.0,-0.52
4,52.0,-0.5
4,52.0,-0.48
4,52.0,-0.45999999999999996
4,52.0,-0.43999999999999995
4,52.0,-0.42000000000000004
4,52.0,-0.4
4,52.0,-0.38
4,52.0,-0.36
4,52.0,-0.33999999999999997
4,52.0,-0.31999999999999995
4,52.0,-0.29999999999999993
4,52.0,-0.28
4,52.0,-0.26
4,52.0,-0.24
4,52.0,-0.21999999999999997
4,52.0,-0.19999999999999996
4,52.0,-0.17999999999999994
4,52.0,-0.16000000000000003
4,52.0,-0.14
4,52.0,-0.12
4,52.0,-0.09999999999999998
4,52.0,-0.07999999999999996
4,52.0,-0.05999999999999994
4,52.0,-0.040000000000000036
4,52.0,-0.020000000000000018
4,52.0,0.0
4,52.0,0.020000000000000018
4,52.0,0.040000000000000036
4,52.0,0.06000000000000005
4,52.0,0.08000000000000007
4,52.0,0.10000000000000009
4,52.0,0.1200000000000001
4,52.0,0.14000000000000012
4,52.0,0.15999999999999992
4,52.0,0.17999999999999994
4,52.0,0.19999999999999996
4,52.0,0.21999999999999997
4,52.0,0.24
4,52.0,0.26
4,52.0,0.28
4,52.0,0.30000000000000004
4,52.0,0.32000000000000006
4,52.0,0.3400000000000001
4,52.0,0.3600000000000001
4,52.0,0.3800000000000001
4,52.0,0.40000000000000013
4,52.0,0.41999999999999993
4,52.0,0.43999999999999995
4,52.0,0.45999999999999996
4,52.0,0.48
4,52.0,0.5
4,52.0,0.52
4,52.0,0.54
4,52.0,0.56
4,52.0,0.5800000000000001
4,52.0,0.6000000000000001
4,52.0,0.6200000000000001
4,52.0,0.6400000000000001
4,52.0,0.6600000000000001
4,52.0,0.6799999999999999
4,52.0,0.7
4,52.0,0.72
4,52.0,0.74
4,52.0,0.76
4,52.0,0.78
4,52.0,0.8
4,52.0,0.8200000000000001
4,52.0,0.8400000000000001
4,52.0,0.8600000000000001
4,52.0,0.8800000000000001
4,52.0,0.9000000000000001
4,52.0,0.9199999999999999
4,52.0,0.94
4,52.0,0.96
4,52.0,0.98
4,52.0,1.0
4,52.5,-1.0
4,52.5,-0.98
4,52.5,-0.96
4,52.5,-0.94
4,52.5,-0.92
4,52.5,-0.9
4,52.5,-0.88
4,52.5,-0.86
4,52.5,-0.84
4,52.5,-0.8200000000000001
4,52.5,-0.8
4,52.5,-0.78
4,52.5,-0.76
4,52.5,-0.74
4,52.5,-0.72
4,52.5,-0.7
4,52.5,-0.6799999999999999
4,52.5,-0.6599999999999999
4,52.5,-0.64
4,52.5,-0.62
4,52.5,-0.6
4,52.5,-0.5800000000000001
4,52.5,-0.56
4,52.5,-0.54
4,52.5,-0.52
4,52.5,-0.5
4,52.5,-0.48
4,52.5,-0.45999999999999996
4,52.5,-0.43999999999999995
4,52.5,-0.42000000000000004
4,52.5,-0.4
4,52.5,-0.38
4,52.5,-0.36
4,52.5,-0.33999999999999997
4,52.5,-0.31999999999999995
4,52.5,-0.29999999999999993
4,52.5,-0.28
4,52.5,-0.26
4,52.5,-0.24
4,52.5,-0.21999999999999997
4,52.5,-0.19999999999999996
4,52.5,-0.17999999999999994
4,52.5,-0.16000000000000003
4,52.5,-0.14
4,52.5,-0.12
4,52.5,-0.09999999999999998
4,52.5,-0.07999999999999996
4,52.5,-0.05999999999999994
4,52.5,-0.040000000000000036
4,52.5,-0.020000000000000018
4,52.5,0.0
4,52.5,0.020000000000000018
4,52.5,0.040000000000000036
4,52.5,0.06000000000000005
4,52.5,0.08000000000000007
4,52.5,0.10000000000000009
4,52.5,0.1200000000000001
4,52.5,0.14000000000000012
4,52.5,0.15999999999999992
4,52.5,0.17999999999999994
4,52.5,0.19999999999999996
4,52.5,0.21999999999999997
4,52.5,0.24
4,52.5,0.26
4,52.5,0.28
4,52.5,0.30000000000000004
4,52.5,0.32000000000000006
4,52.5,0.3400000000000001
4,52.5,0.3600000000000001
4,52.5,0.3800000000000001
4,52.5,0.40000000000000013
4,52.5,0.41999999999999993
4,52.5,0.43999999999999995
4,52.5,0.45999999999999996
4,52.5,0.48
4,52.5,0.5
4,52.5,0.52
4,52.5,0.54
4,52.5,0.56
4,52.5,0.5800000000000001
4,52.5,0.6000000000000001
4,52.5,0.6200000000000001
4,52.5,0.6400000000000001
4,52.5,0.6600000000000001
4,52.5,0.6799999999999999
4,52.5,0.7
4,52.5,0.72
4,52.5,0.74
4,52.5,0.76
4,52.5,0.78
4,52.5,0.8
4,52.5,0.8200000000000001
4,52.5,0.8400000000000001
4,52.5,0.8600000000000001
4,52.5,0.8800000000000001
4,52.5,0.9000000000000001
4,52.5,0.9199999999999999
4,52.5,0.94
4,52.5,0.96
4,52.5,0.98
4,52.5,1.0
4,53.0,-1.0
4,53.0,-0.98
4,53.0,-0.96
4,53.0,-0.94
4,53.0,-0.92
4,53.0,-0.9
4,53.0,-0.88
4,53.0,-0.86
4,53.0,-0.84
4,53.0,-0.8200000000000001
4,53.0,-0.8
4,53.0,-0.78
4,53.0,-0.76
4,53.0,-0.74
4,53.0,-0.72
4,53.0,-0.7
4,53.0,-0.6799999999999999
4,53.0,-0.6599999999999999
4,53.0,-0.64
4,53.0,-0.62
4,53.0,-0.6
4,53.0,-0.5800000000000001
4,53.0,-0.56
4,53.0,-0.54
4,53.0,-0.52
4,53.0,-0.5
4,53.0,-0.48
4,53.0,-0.45999999999999996
4,53.0,-0.43999999999999995
4,53.0,-0.42000000000000004
4,53.0,-0.4
4,53.0,-0.38
4,53.0,-0.36
4,53.0,-0.33999999999999997
4,53.0,-0.31999999999999995
4,53.0,-0.29999999999999993
4,53.0,-0.28
4,53.0,-0.26
4,53.0,-0.24
4,53.0,-0.21999999999999997
4,53.0,-0.19999999999999996
4,53.0,-0.17999999999999994
4,53.0,-0.16000000000000003
4,53.0,-0.14
4,53.0,-0.12
4,53.0,-0.09999999999999998
4,53.0,-0.07999999999999996
4,53.0,-0.05999999999999994
4,53.0,-0.040000000000000036
4,53.0,-0.020000000000000018
4,53.0,0.0
4,53.0,0.020000000000000018
4,53.0,0.040000000000000036
4,53.0,0.06000000000000005
4,53.0,0.08000000000000007
4,53.0,0.10000000000000009
4,53.0,0.1200000000000001
4,53.0,0.14000000000000012
4,53.0,0.15999999999999992
4,53.0,0.17999999999999994
4,53.0,0.19999999999999996
4,53.0,0.21999999999999997
4,53.0,0.24
4,53.0,0.26
4,53.0,0.28
4,53.0,0.30000000000000004
4,53.0,0.32000000000000006
4,53.0,0.3400000000000001
4,53.0,0.3600000000000001
4,53.0,0.3800000000000001
4,53.0,0.40000000000000013
4,53.0,0.41999999999999993
4,53.0,0.43999999999999995
4,53.0,0.45999999999999996
4,53.0,0.48
4,53.0,0.5
4,53.0,0.52
4,53.0,0.54
4,53.0,0.56
4,53.0,0.5800000000000001
4,53.0,0.6000000000000001
4,53.0,0.6200000000000001
4,53.0,0.6400000000000001
4,53.0,0.6600000000000001
4,53.0,0.6799999999999999
4,53.0,0.7
4,53.0,0.72
4,53.0,0.74
4,53.0,0.76
4,53.0,0.78
4,53.0,0.8
4,53.0,0.8200000000000001
4,53.0,0.8400000000000001
4,53.0,0.8600000000000001
4,53.0,0.8800000000000001
4,53.0,0.9000000000000001
4,53.0,0.9199999999999999
4,53.0,0.94
4,53.0,0.96
4,53.0,0.98
4,53.0,1.0
4,53.5,-1.0
4,53.5,-0.98
4,53.5,-0.96
4,53.5,-0.94
4,53.5,-0.92
4,53.5,-0.9
4,53.5,-0.88
4,53.5,-0.86
4,53.5,-0.84
4,53.5,-0.8200000000000001
4,53.5,-0.8
4,53.5,-0.78
4,53.5,-0.76
4,53.5,-0.74
4,53.5,-0.72
4,53.5,-0.7
4,53.5,-0.6799999999999999
4,53.5,-0.6599999999999999
4,53.5,-0.64
4,53.5,-0.62
4,53.5,-0.6
4,53.5,-0.5800000000000001
4,53.5,-0.56
4,53.5,-0.54
4,53.5,-0.52
4,53.5,-0.5
4,53.5,-0.48
4,53.5,-0.45999999999999996
4,53.5,-0.43999999999999995
4,53.5,-0.42000000000000004
4,53.5,-0.4
4,53.5,-0.38
4,53.5,-0.36
4,53.5,-0.33999999999999997
4,53.5,-0.31999999999999995
4,53.5,-0.29999999999999993
4,53.5,-0.28
4,53.5,-0.26
4,53.5,-0.24
4,53.5,-0.21999999999999997
4,53.5,-0.19999999999999996
4,53.5,-0.17999999999999994
4,53.5,-0.16000000000000003
4,53.5,-0.14
4,53.5,-0.12
4,53.5,-0.09999999999999998
4,53.5,-0.07999999999999996
4,53.5,-0.05999999999999994
4,53.5,-0.040000000000000036
4,53.5,-0.020000000000000018
4,53.5,0.0
4,53.5,0.020000000000000018
4,53.5,0.040000000000000036
4,53.5,0.06000000000000005
4,53.5,0.08000000000000007
4,53.5,0.10000000000000009
4,53.5,0.1200000000000001
4,53.5,0.14000000000000012
4,53.5,0.15999999999999992
4,53.5,0.17999999999999994
4,53.5,0.19999999999999996
4,53.5,0.21999999999999997
4,53.5,0.24
4,53.5,0.26
4,53.5,0.28
4,53.5,0.30000000000000004
4,53.5,0.32000000000000006
4,53.5,0.3400000000000001
4,53.5,0.3600000000000001
4,53.5,0.3800000000000001
4,53.5,0.40000000000000013
4,53.5,0.41999999999999993
4,53.5,0.43999999999999995
4,53.5,0.45999999999999996
4,53.5,0.48
4,53.5,0.5
4,53.5,0.52
4,53.5,0.54
4,53.5,0.56
4,53.5,0.5800000000000001
4,53.5,0.6000000000000001
4,53.5,0.6200000000000001
4,53.5,0.6400000000000001
4,53.5,0.6600000000000001
4,53.5,0.6799999999999999
4,53.5,0.7
4,53.5,0.72
4,53.5,0.74
4,53.5,0.76
4,53.5,0.78
4,53.5,0.8
4,53.5,0.8200000000000001
4,53.5,0.8400000000000001
4,53.5,0.8600000000000001
4,53.5,0.8800000000000001
4,53.5,0.9000000000000001
4,53.5,0.9199999999999999
4,53.5,0.94
4,53.5,0.96
4,53.5,0.98
4,53.5,1.0
4,54.0,-1.0
4,54.0,-0.98
4,54.0,-0.96
4,54.0,-0.94
4,54.0,-0.92
4,54.0,-0.9
4,54.0,-0.88
4,54.0,-0.86
4,54.0,-0.84
4,54.0,-0.8200000000000001
4,54.0,-0.8
4,54.0,-0.78
4,54.0,-0.76
4,54.0,-0.74
4,54.0,-0.72
4,54.0,-0.7
4,54.0,-0.6799999999999999
4,54.0,-0.6599999999999999
4,54.0,-0.64
4,54.0,-0.62
4,54.0,-0.6
4,54.0,-0.5800000000000001
4,54.0,-0.56
4,54.0,-0.54
4,54.0,-0.52
4,54.0,-0.5
4,54.0,-0.48
4,54.0,-0.45999999999999996
4,54.0,-0.43999999999999995
4,54.0,-0.42000000000000004
4,54.0,-0.4
4,54.0,-0.38
4,54.0,-0.36
4,54.0,-0.33999999999999997
4,54.0,-0.31999999999999995
4,54.0,-0.29999999999999993
4,54.0,-0.28
4,54.0,-0.26
4,54.0,-0.24
4,54.0,-0.21999999999999997
4,54.0,-0.19999999999999996
4,54.0,-0.17999999999999994
4,54.0,-0.16000000000000003
4,54.0,-0.14
4,54.0,-0.12
4,54.0,-0.09999999999999998
4,54.0,-0.07999999999999996
4,54.0,-0.05999999999999994
4,54.0,-0.040000000000000036
4,54.0,-0.020000000000000018
4,54.0,0.0
4,54.0,0.020000000000000018
4,54.0,0.040000000000000036
4,54.0,0.06000000000000005
4,54.0,0.08000000000000007
4,54.0,0.10000000000000009
4,54.0,0.1200000000000001
4,54.0,0.14000000000000012
4,54.0,0.15999999999999992
4,54.0,0.17999999999999994
4,54.0,0.19999999999999996
4,54.0,0.21999999999999997
4,54.0,0.24
4,54.0,0.26
4,54.0,0.28
4,54.0,0.30000000000000004
4,54.0,0.32000000000000006
4,54.0,0.3400000000000001
4,54.0,0.3600000000000001
4,54.0,0.3800000000000001
4,54.0,0.40000000000000013
4,54.0,0.41999999999999993
4,54.0,0.43999999999999995
4,54.0,0.45999999999999996
4,54.0,0.48
4,54.0,0.5
4,54.0,0.52
4,54.0,0.54
4,54.0,0.56
4,54.0,0.5800000000000001
4,54.0,0.6000000000000001
4,54.0,0.6200000000000001
4,54.0,0.6400000000000001
4,54.0,0.6600000000000001
4,54.0,0.6799999999999999
4,54.0,0.7
4,54.0,0.72
4,54.0,0.74
4,54.0,0.76
4,54.0,0.78
4,54.0,0.8
4,54.0,0.8200000000000001
4,54.0,0.8400000000000001
4,54.0,0.8600000000000001
4,54.0,0.8800000000000001
4,54.0,0.9000000000000001
4,54.0,0.9199999999999999
4,54.0,0.94
4,54.0,0.96
4,54.0,0.98
4,54.0,1.0
4,54.5,-1.0
4,54.5,-0.98
4,54.5,-0.96
4,54.5,-0.94
4,54.5,-0.92
4,54.5,-0.9
4,54.5,-0.88
4,54.5,-0.86
4,54.5,-0.84
4,54.5,-0.8200000000000001
4,54.5,-0.8
4,54.5,-0.78
4,54.5,-0.76
4,54.5,-0.74
4,54.5,-0.72
4,54.5,-0.7
4,54.5,-0.6799999999999999
4,54.5,-0.6599999999999999
4,54.5,-0.64
4,54.5,-0.62
4,54.5,-0.6
4,54.5,-0.5800000000000001
4,54.5,-0.56
4,54.5,-0.54
4,54.5,-0.52
4,54.5,-0.5
4,54.5,-0.48
4,54.5,-0.45999999999999996
4,54.5,-0.43999999999999995
4,54.5,-0.42000000000000004
4,54.5,-0.4
4,54.5,-0.38
4,54.5,-0.36
4,54.5,-0.33999999999999997
4,54.5,-0.31999999999999995
4,54.5,-0.29999999999999993
4,54.5,-0.28
4,54.5,-0.26
4,54.5,-0.24
4,54.5,-0.21999999999999997
4,54.5,-0.19999999999999996
4,54.5,-0.17999999999999994
4,54.5,-0.16000000000000003
4,54.5,-0.14
4,54.5,-0.12
4,54.5,-0.09999999999999998
4,54.5,-0.07999999999999996
4,54.5,-0.05999999999999994
4,54.5,-0.040000000000000036
4,54.5,-0.020000000000000018
4,54.5,0.0
4,54.5,0.020000000000000018
4,54.5,0.040000000000000036
4,54.5,0.06000000000000005
4,54.5,0.08000000000000007
4,54.5,0.10000000000000009
4,54.5,0.1200000000000001
4,54.5,0.14000000000000012
4,54.5,0.15999999999999992
4,54.5,0.17999999999999994
4,54.5,0.19999999999999996
4,54.5,0.21999999999999997
4,54.5,0.24
4,54.5,0.26
4,54.5,0.28
4,54.5,0.30000000000000004
4,54.5,0.32000000000000006
4,54.5,0.3400000000000001
4,54.5,0.3600000000000001
4,54.5,0.3800000000000001
4,54.5,0.40000000000000013
4,54.5,0.41999999999999993
4,54.5,0.43999999999999995
4,54.5,0.45999999999999996
4,54.5,0.48
4,54.5,0.5
4,54.5,0.52
4,54.5,0.54
4,54.5,0.56
4,54.5,0.5800000000000001
4,54.5,0.6000000000000001
4,54.5,0.6200000000000001
4,54.5,0.6400000000000001
4,54.5,0.6600000000000001
4,54.5,0.6799999999999999
4,54.5,0.7
4,54.5,0.72
4,54.5,0.74
4,54.5,0.76
4,54.5,0.78
4,54.5,0.8
4,54.5,0.8200000000000001
4,54.5,0.8400000000000001
4,54.5,0.8600000000000001
4,54.5,0.8800000000000001
4,54.5,0.9000000000000001
4,54.5,0.9199999999999999
4,54.5,0.94
4,54.5,0.96
4,54.5,0.98
4,54.5,1.0
4,55.0,-1.0
4,55.0,-0.98
4,55.0,-0.96
4,55.0,-0.94
4,55.0,-0.92
4,55.0,-0.9
4,55.0,-0.88
4,55.0,-0.86
4,55.0,-0.84
4,55.0,-0.8200000000000001
4,55.0,-0.8
4,55.0,-0.78
4,55.0,-0.76
4,55.0,-0.74
4,55.0,-0.72
4,55.0,-0.7
4,55.0,-0.6799999999999999
4,55.0,-0.6599999999999999
4,55.0,-0.64
4,55.0,-0.62
4,55.0,-0.6
4,55.0,-0.5800000000000001
4,55.0,-0.56
4,55.0,-0.54
4,55.0,-0.52
4,55.0,-0.5
4,55.0,-0.48
4,55.0,-0.45999999999999996
4,55.0,-0.43999999999999995
4,55.0,-0.42000000000000004
4,55.0,-0.4
4,55.0,-0.38
4,55.0,-0.36
4,55.0,-0.33999999999999997
4,55.0,-0.31999999999999995
4,55.0,-0.29999999999999993
4,55.0,-0.28
4,55.0,-0.26
4,55.0,-0.24
4,55.0,-0.21999999999999997
4,55.0,-0.19999999999999996
4,55.0,-0.17999999999999994
4,55.0,-0.16000000000000003
4,55.0,-0.14
4,55.0,-0.12
4,55.0,-0.09999999999999998
4,55.0,-0.07999999999999996
4,55.0,-0.05999999999999994
4,55.0,-0.040000000000000036
4,55.0,-0.020000000000000018
4,55.0,0.0
4,55.0,0.020000000000000018
4,55.0,0.040000000000000036
4,55.0,0.06000000000000005
4,55.0,0.08000000000000007
4,55.0,0.10000000000000009
4,55.0,0.1200000000000001
4,55.0,0.14000000000000012
4,55.0,0.15999999999999992
4,55.0,0.17999999999999994
4,55.0,0.19999999999999996
4,55.0,0.21999999999999997
4,55.0,0.24
4,55.0,0.26
4,55.0,0.28
4,55.0,0.30000000000000004
4,55.0,0.32000000000000006
4,55.0,0.3400000000000001
4,55.0,0.3600000000000001
4,55.0,0.3800000000000001
4,55.0,0.40000000000000013
4,55.0,0.41999999999999993
4,55.0,0.43999999999999995
4,55.0,0.45999999999999996
4,55.0,0.48
4,55.0,0.5
4,55.0,0.52
4,55.0,0.54
4,55.0,0.56
4,55.0,0.5800000000000001
4,55.0,0.6000000000000001
4,55.0,0.6200000000000001
4,55.0,0.6400000000000001
4,55.0,0.6600000000000001
4,55.0,0.6799999999999999
4,55.0,0.7
4,55.0,0.72
4,55.0,0.74
4,55.0,0.76
4,55.0,0.78
4,55.0,0.8
4,55.0,0.8200000000000001
4,55.0,0.8400000000000001
4,55.0,0.8600000000000001
4,55.0,0.8800000000000001
4,55.0,0.9000000000000001
4,55.0,0.9199999999999999
4,55.0,0.94
4,55.0,0.96
4,55.0,0.98
4,55.0,1.0
4,55.5,-1.0
4,55.5,-0.98
4,55.5,-0.96
4,55.5,-0.94
4,55.5,-0.92
4,55.5,-0.9
4,55.5,-0.88
4,55.5,-0.86
4,55.5,-0.84
4,55.5,-0.8200000000000001
4,55.5,-0.8
4,55.5,-0.78
4,55.5,-0.76
4,55.5,-0.74
4,55.5,-0.72
4,55.5,-0.7
4,55.5,-0.6799999999999999
4,55.5,-0.6599999999999999
4,55.5,-0.64
4,55.5,-0.62
4,55.5,-0.6
4,55.5,-0.5800000000000001
4,55.5,-0.56
4,55.5,-0.54
4,55.5,-0.52
4,55.5,-0.5
4,55.5,-0.48
4,55.5,-0.45999999999999996
4,55.5,-0.43999999999999995
4,55.5,-0.42000000000000004
4,55.5,-0.4
4,55.5,-0.38
4,55.5,-0.36
4,55.5,-0.33999999999999997
4,55.5,-0.31999999999999995
4,55.5,-0.29999999999999993
4,55.5,-0.28
4,55.5,-0.26
4,55.5,-0.24
4,55.5,-0.21999999999999997
4,55.5,-0.19999999999999996
4,55.5,-0.17999999999999994
4,55.5,-0.16000000000000003
4,55.5,-0.14
4,55.5,-0.12
4,55.5,-0.09999999999999998
4,55.5,-0.07999999999999996
4,55.5,-0.05999999999999994
4,55.5,-0.040000000000000036
4,55.5,-0.020000000000000018
4,55.5,0.0
4,55.5,0.020000000000000018
4,55.5,0.040000000000000036
4,55.5,0.06000000000000005
4,55.5,0.08000000000000007
4,55.5,0.10000000000000009
4,55.5,0.1200000000000001
4,55.5,0.14000000000000012
4,55.5,0.15999999999999992
4,55.5,0.17999999999999994
4,55.5,0.19999999999999996
4,55.5,0.21999999999999997
4,55.5,0.24
4,55.5,0.26
4,55.5,0.28
4,55.5,0.30000000000000004
4,55.5,0.32000000000000006
4,55.5,0.3400000000000001
4,55.5,0.3600000000000001
4,55.5,0.3800000000000001
4,55.5,0.40000000000000013
4,55.5,0.41999999999999993
4,55.5,0.43999999999999995
4,55.5,0.45999999999999996
4,55.5,0.48
4,55.5,0.5
4,55.5,0.52
4,55.5,0.54
4,55.5,0.56
4,55.5,0.5800000000000001
4,55.5,0.6000000000000001
4,55.5,0.6200000000000001
4,55.5,0.6400000000000001
4,55.5,0.6600000000000001
4,55.5,0.6799999999999999
4,55.5,0.7
4,55.5,0.72
4,55.5,0.74
4,55.5,0.76
4,55.5,0.78
4,55.5,0.8
4,55.5,0.8200000000000001
4,55.5,0.8400000000000001
4,55.5,0.8600000000000001
4,55.5,0.8800000000000001
4,55.5,0.9000000000000001
4,55.5,0.9199999999999999
4,55.5,0.94
4,55.5,0.96
4,55.5,0.98
4,55.5,1.0
4,56.0,-1.0
4,56.0,-0.98
4,56.0,-0.96
4,56.0,-0.94
4,56.0,-0.92
4,56.0,-0.9
4,56.0,-0.88
4,56.0,-0.86
4,56.0,-0.84
4,56.0,-0.8200000000000001
4,56.0,-0.8
4,56.0,-0.78
4,56.0,-0.76
4,56.0,-0.74
4,56.0,-0.72
4,56.0,-0.7
4,56.0,-0.6799999999999999
4,56.0,-0.6599999999999999
4,56.0,-0.64
4,56.0,-0.62
4,56.0,-0.6
4,56.0,-0.5800000000000001
4,56.0,-0.56
4,56.0,-0.54
4,56.0,-0.52
4,56.0,-0.5
4,56.0,-0.48
4,56.0,-0.45999999999999996
4,56.0,-0.43999999999999995
4,56.0,-0.42000000000000004
4,56.0,-0.4
4,56.0,-0.38
4,56.0,-0.36
4,56.0,-0.33999999999999997
4,56.0,-0.31999999999999995
4,56.0,-0.29999999999999993
4,56.0,-0.28
4,56.0,-0.26
4,56.0,-0.24
4,56.0,-0.21999999999999997
4,56.0,-0.19999999999999996
4,56.0,-0.17999999999999994
4,56.0,-0.16000000000000003
4,56.0,-0.14
4,56.0,-0.12
4,56.0,-0.09999999999999998
4,56.0,-0.07999999999999996
4,56.0,-0.05999999999999994
4,56.0,-0.040000000000000036
4,56.0,-0.020000000000000018
4,56.0,0.0
4,56.0,0.020000000000000018
4,56.0,0.040000000000000036
4,56.0,0.06000000000000005
4,56.0,0.08000000000000007
4,56.0,0.10000000000000009
4,56.0,0.1200000000000001
4,56.0,0.14000000000000012
4,56.0,0.15999999999999992
